date,volume_of_trades,strike,stock_close,stock_high,stock_low,stock_open,stock_traded_volume,divCash,expiration_date,options_close_price,options_volume,count,bid,bid_size,ask,ask_size,open_interest,delta,theta,vega,rho,epsilon,lambda,gamma,d1,d2,implied_vol,iv_error,expiration,realized_vol,realized_vol_diff_target,7_day_realized_vol_target,realized_vol_diff_bin_target,7_day_implied_vol_target,implied_vol_diff_target,implied_vol_diff_bin_target,options_close_price_7_days,options_7_day_diff,options_7_day_frac_diff,options_7_day_diff_bin,7_day_implied_7_day_forecasted_vol_diff,7_day_implied_7_day_forecasted_vol_diff_bin,current_implied_7_day_forecasted_vol_diff,current_implied_7_day_forecasted_vol_diff_bin,reported_estimate_eps_percent_diff,vix-open,vix-high,vix-low,vix-close,pos_em_count,neg_em_count,em_total_count,pos_nem_count,neu_em_count,neu_nem_count,neg_nem_count,nem_total_count,pos_total_count,neu_total_count,neg_total_count,total_count,article_sentiment,article_count,side_A,side_B,side_N,range_type_above_mean_range,range_type_below_mean_range,range_type_mean_range
2022-11-30,7710978044.0,98,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-09,3.91,2010.0,335.0,3.9,32.0,4.0,83.0,973.0,0.7386,-0.0995,5.1576,1.7429,-1.8393,19.0782,0.0637,0.6391,0.5886,0.3215,0.0,9 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.374,0.0524999999999999,1,0.17,-3.74,-0.9565217391304348,-1,-0.0309802879352586,-1,-0.0834802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,False,False,True
2022-11-30,7710978044.0,98,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-16,4.75,1848.0,319.0,4.7,493.0,4.9,333.0,6939.0,0.6807,-0.0892,7.554,2.8054,-3.0136,14.4748,0.0482,0.4697,0.3965,0.3498,0.0,16 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.4082,0.0584,1,1.26,-3.49,-0.7347368421052632,-1,0.0032197120647413,1,-0.0551802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,False,False,True
2022-11-30,7710978044.0,98,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-23,4.8,53.0,21.0,4.95,150.0,5.35,28.0,389.0,0.684,-0.064,9.0166,4.0509,-4.3534,14.3916,0.048,0.4791,0.4058,0.2922,0.0,23 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3564,0.0641999999999999,1,1.65,-3.15,-0.65625,-1,-0.0485802879352586,-1,-0.1127802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,False,False,True
2022-11-30,7710978044.0,98,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-30,5.43,336.0,64.0,5.35,33.0,5.7,24.0,497.0,0.6613,-0.0614,10.5928,5.0429,-5.4893,12.2973,0.0405,0.416,0.3266,0.3117,0.0001,30 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3391,0.0274,1,2.05,-3.38,-0.6224677716390423,-1,-0.0658802879352586,-1,-0.0932802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,False,False,True
2022-11-30,15007420890.0,97,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-09,4.5,3322.0,339.0,4.7,24.0,4.8,119.0,2905.0,0.8293,-0.0714,4.0234,1.9541,-2.0651,18.6148,0.0565,0.9514,0.907,0.2827,-0.0001,9 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3652,0.0825,1,0.32,-4.18,-0.9288888888888888,-1,-0.0397802879352586,-1,-0.1222802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,False,True,False
2022-11-30,15007420890.0,97,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-16,5.1,813.0,209.0,5.4,433.0,5.6,137.0,8965.0,0.7568,-0.0698,6.6202,3.1268,-3.3504,14.9879,0.049,0.6961,0.6329,0.3017,0.0,16 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.413,0.1112999999999999,1,1.62,-3.4799999999999995,-0.6823529411764705,-1,0.0080197120647413,1,-0.1032802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,False,True,False
2022-11-30,15007420890.0,97,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-23,4.82,27.0,17.0,5.7,84.0,6.05,33.0,806.0,0.8012,-0.0398,7.0706,4.7951,-5.0989,16.7859,0.053,0.846,0.7939,0.2075,0.0001,23 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3662,0.1587,1,2.08,-2.74,-0.5684647302904564,-1,-0.0387802879352586,-1,-0.1974802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,False,True,False
2022-11-30,15007420890.0,97,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-30,6.05,389.0,41.0,6.15,80.0,6.4,21.0,637.0,0.7036,-0.0583,10.0112,5.3431,-5.8403,11.7447,0.0386,0.5348,0.4462,0.3089,0.0,30 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3388,0.0298999999999999,1,2.42,-3.63,-0.6,-1,-0.0661802879352586,-1,-0.0960802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,False,True,False
2022-11-30,24432642234.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-09,3.0,1502.0,299.0,3.15,58.0,3.25,54.0,1726.0,0.6888,-0.0948,5.6039,1.6412,-1.7152,23.1845,0.0789,0.4924,0.4481,0.2822,0.0001,9 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3867,0.1044999999999999,1,0.09,-2.91,-0.97,-1,-0.0182802879352586,-1,-0.1227802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,True,False,False
2022-11-30,24432642234.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-16,4.01,533.0,139.0,4.0,595.0,4.2,368.0,4801.0,0.6338,-0.0897,7.9558,2.6303,-2.8061,15.9653,0.053,0.3421,0.2718,0.3356,-0.0001,16 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.4055,0.0699,1,0.97,-3.04,-0.7581047381546135,-1,0.0005197120647413,1,-0.0693802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,True,False,False
2022-11-30,24432642234.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-23,4.0,112.0,40.0,4.4,94.0,4.75,58.0,465.0,0.6399,-0.0629,9.4848,3.8203,-4.0724,16.1537,0.0537,0.3582,0.2894,0.2744,0.0001,23 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3601,0.0857,1,1.37,-2.63,-0.6575,-1,-0.0448802879352586,-1,-0.1305802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,True,False,False
2022-11-30,24432642234.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-30,4.88,369.0,127.0,4.65,30.0,5.1,32.0,444.0,0.6176,-0.0643,11.0449,4.7253,-5.1264,12.7799,0.0416,0.2992,0.2084,0.3166,0.0,30 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.333,0.0164,1,1.67,-3.21,-0.6577868852459017,-1,-0.0719802879352586,-1,-0.0883802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,True,False,True,False,False
2022-11-30,9696129620.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-09,3.0,1502.0,299.0,3.15,58.0,3.25,54.0,1726.0,0.6888,-0.0948,5.6039,1.6412,-1.7152,23.1845,0.0789,0.4924,0.4481,0.2822,0.0001,9 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3867,0.1044999999999999,1,0.09,-2.91,-0.97,-1,-0.0182802879352586,-1,-0.1227802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,False,False,True
2022-11-30,9696129620.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-16,4.01,533.0,139.0,4.0,595.0,4.2,368.0,4801.0,0.6338,-0.0897,7.9558,2.6303,-2.8061,15.9653,0.053,0.3421,0.2718,0.3356,-0.0001,16 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.4055,0.0699,1,0.97,-3.04,-0.7581047381546135,-1,0.0005197120647413,1,-0.0693802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,False,False,True
2022-11-30,9696129620.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-23,4.0,112.0,40.0,4.4,94.0,4.75,58.0,465.0,0.6399,-0.0629,9.4848,3.8203,-4.0724,16.1537,0.0537,0.3582,0.2894,0.2744,0.0001,23 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3601,0.0857,1,1.37,-2.63,-0.6575,-1,-0.0448802879352586,-1,-0.1305802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,False,False,True
2022-11-30,9696129620.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-30,4.88,369.0,127.0,4.65,30.0,5.1,32.0,444.0,0.6176,-0.0643,11.0449,4.7253,-5.1264,12.7799,0.0416,0.2992,0.2084,0.3166,0.0,30 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.333,0.0164,1,1.67,-3.21,-0.6577868852459017,-1,-0.0719802879352586,-1,-0.0883802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,False,False,True
2022-11-30,17718764065.0,97,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-09,4.5,3322.0,339.0,4.7,24.0,4.8,119.0,2905.0,0.8293,-0.0714,4.0234,1.9541,-2.0651,18.6148,0.0565,0.9514,0.907,0.2827,-0.0001,9 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3652,0.0825,1,0.32,-4.18,-0.9288888888888888,-1,-0.0397802879352586,-1,-0.1222802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,False,True,False
2022-11-30,17718764065.0,97,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-16,5.1,813.0,209.0,5.4,433.0,5.6,137.0,8965.0,0.7568,-0.0698,6.6202,3.1268,-3.3504,14.9879,0.049,0.6961,0.6329,0.3017,0.0,16 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.413,0.1112999999999999,1,1.62,-3.4799999999999995,-0.6823529411764705,-1,0.0080197120647413,1,-0.1032802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,False,True,False
2022-11-30,17718764065.0,97,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-23,4.82,27.0,17.0,5.7,84.0,6.05,33.0,806.0,0.8012,-0.0398,7.0706,4.7951,-5.0989,16.7859,0.053,0.846,0.7939,0.2075,0.0001,23 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3662,0.1587,1,2.08,-2.74,-0.5684647302904564,-1,-0.0387802879352586,-1,-0.1974802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,False,True,False
2022-11-30,17718764065.0,97,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-30,6.05,389.0,41.0,6.15,80.0,6.4,21.0,637.0,0.7036,-0.0583,10.0112,5.3431,-5.8403,11.7447,0.0386,0.5348,0.4462,0.3089,0.0,30 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3388,0.0298999999999999,1,2.42,-3.63,-0.6,-1,-0.0661802879352586,-1,-0.0960802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,False,True,False
2022-11-30,27749592720.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-09,3.0,1502.0,299.0,3.15,58.0,3.25,54.0,1726.0,0.6888,-0.0948,5.6039,1.6412,-1.7152,23.1845,0.0789,0.4924,0.4481,0.2822,0.0001,9 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3867,0.1044999999999999,1,0.09,-2.91,-0.97,-1,-0.0182802879352586,-1,-0.1227802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,True,False,False
2022-11-30,27749592720.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-16,4.01,533.0,139.0,4.0,595.0,4.2,368.0,4801.0,0.6338,-0.0897,7.9558,2.6303,-2.8061,15.9653,0.053,0.3421,0.2718,0.3356,-0.0001,16 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.4055,0.0699,1,0.97,-3.04,-0.7581047381546135,-1,0.0005197120647413,1,-0.0693802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,True,False,False
2022-11-30,27749592720.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-23,4.0,112.0,40.0,4.4,94.0,4.75,58.0,465.0,0.6399,-0.0629,9.4848,3.8203,-4.0724,16.1537,0.0537,0.3582,0.2894,0.2744,0.0001,23 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.3601,0.0857,1,1.37,-2.63,-0.6575,-1,-0.0448802879352586,-1,-0.1305802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,True,False,False
2022-11-30,27749592720.0,99,100.6244802679,100.6742992996,94.0782594999,94.4768117537,43647481,0.0,2022-12-30,4.88,369.0,127.0,4.65,30.0,5.1,32.0,444.0,0.6176,-0.0643,11.0449,4.7253,-5.1264,12.7799,0.0416,0.2992,0.2084,0.3166,0.0,30 days,0.4875158589664115,-0.0825355710311528,0.4049802879352586,-1,0.333,0.0164,1,1.67,-3.21,-0.6577868852459017,-1,-0.0719802879352586,-1,-0.0883802879352586,-1,0.0,21.7,22.63,20.31,20.58,,,,,,,,,,,,,,,False,False,True,True,False,False
2022-12-01,49331194488.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-09,1.84,2047.0,380.0,1.84,30.0,1.86,1.0,2308.0,0.5155,-0.1178,5.9601,1.1007,-1.141,28.3016,0.0882,0.0388,-0.0058,0.3022,-0.0002,8 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.6125,0.3103,1,0.01,-1.83,-0.9945652173913044,-1,0.2036156510182215,1,-0.1066843489817784,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,False,False,True
2022-12-01,49331194488.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-16,2.88,943.0,189.0,2.86,24.0,2.89,7.0,1609.0,0.5223,-0.0986,8.1546,2.0493,-2.1677,18.3166,0.0565,0.0559,-0.0137,0.3437,0.0,15 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.4072,0.0635,1,0.31,-2.57,-0.892361111111111,-1,-0.0016843489817784,-1,-0.0651843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,False,False,True
2022-12-01,49331194488.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-23,3.26,564.0,69.0,3.25,80.0,3.35,80.0,321.0,0.5268,-0.0766,9.8689,3.0103,-3.2067,16.3225,0.0503,0.0672,-0.0109,0.3186,-0.0001,22 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.3369,0.0182999999999999,1,0.48,-2.78,-0.852760736196319,-1,-0.0719843489817785,-1,-0.0902843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,False,False,True
2022-12-01,49331194488.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-30,3.75,226.0,51.0,3.65,57.0,3.75,42.0,682.0,0.5309,-0.0672,11.3223,3.9619,-4.2599,14.2955,0.0439,0.0775,-0.0119,0.3176,0.0001,29 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.3164,-0.0011999999999999,-1,0.71,-3.04,-0.8106666666666666,-1,-0.0924843489817784,-1,-0.0912843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,False,False,True
2022-12-01,5345938920.0,100,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-09,2.44,2198.0,537.0,2.41,31.0,2.44,1.0,4534.0,0.6003,-0.1188,5.775,1.2753,-1.3287,24.8468,0.0826,0.2541,0.2078,0.3125,0.0,8 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.5375,0.2249999999999999,1,0.01,-2.43,-0.9959016393442623,-1,0.1286156510182214,1,-0.0963843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,False,True,False
2022-12-01,5345938920.0,100,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-16,3.48,3142.0,695.0,3.4,533.0,3.5,503.0,16005.0,0.5773,-0.1001,8.0133,2.2532,-2.3962,16.7551,0.054,0.1952,0.1235,0.3535,0.0,15 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.4072,0.0537,1,0.43,-3.05,-0.8764367816091954,-1,-0.0016843489817784,-1,-0.0553843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,False,True,False
2022-12-01,5345938920.0,100,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-23,4.08,135.0,45.0,3.8,87.0,3.95,12.0,1114.0,0.5731,-0.0828,9.7243,3.2431,-3.489,14.1862,0.0452,0.1845,0.0986,0.3496,0.0001,22 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.3447,-0.0049,-1,0.67,-3.41,-0.8357843137254902,-1,-0.0641843489817785,-1,-0.0592843489817784,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,False,True,False
2022-12-01,5345938920.0,100,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-30,4.25,404.0,57.0,4.2,86.0,4.35,102.0,1954.0,0.575,-0.0664,11.155,4.2761,-4.6138,13.6636,0.0435,0.1891,0.1,0.3161,0.0,29 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.319,0.0029,1,0.91,-3.34,-0.7858823529411765,-1,-0.0898843489817785,-1,-0.0927843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,False,True,False
2022-12-01,6448604208.0,102,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-09,1.38,3707.0,799.0,1.36,30.0,1.38,1.0,2413.0,0.4277,-0.1148,5.8666,0.9166,-0.9468,31.2986,0.0871,-0.182,-0.2266,0.3012,0.0002,8 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.6749,0.3737,1,0.01,-1.37,-0.9927536231884058,-1,0.2660156510182215,1,-0.1076843489817784,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,True,False,False
2022-12-01,6448604208.0,102,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-16,2.34,2225.0,367.0,2.36,24.0,2.39,37.0,821.0,0.4643,-0.0954,8.1347,1.8308,-1.9269,20.0327,0.0579,-0.0895,-0.1574,0.3347,0.0002,15 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.4121,0.0774,1,0.23,-2.11,-0.9017094017094016,-1,0.0032156510182215,1,-0.0741843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,True,False,False
2022-12-01,6448604208.0,102,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-23,2.89,651.0,78.0,2.78,21.0,2.83,38.0,498.0,0.4783,-0.0785,9.8766,2.7372,-2.9114,16.7132,0.0488,-0.0544,-0.1351,0.3287,0.0,22 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.3447,0.016,1,0.39,-2.5,-0.8650519031141868,-1,-0.0641843489817785,-1,-0.0801843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,True,False,False
2022-12-01,6448604208.0,102,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-30,3.2,441.0,58.0,3.15,21.0,3.25,80.0,1071.0,0.4859,-0.0655,11.3493,3.645,-3.8992,15.3377,0.045,-0.0351,-0.1227,0.3106,0.0,29 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.3217,0.0110999999999999,1,0.59,-2.6100000000000003,-0.815625,-1,-0.0871843489817785,-1,-0.0982843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,True,False,True,False,False
2022-12-01,63282879216.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-09,1.84,2047.0,380.0,1.84,30.0,1.86,1.0,2308.0,0.5155,-0.1178,5.9601,1.1007,-1.141,28.3016,0.0882,0.0388,-0.0058,0.3022,-0.0002,8 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.6125,0.3103,1,0.01,-1.83,-0.9945652173913044,-1,0.2036156510182215,1,-0.1066843489817784,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,False,True,False,False,True
2022-12-01,63282879216.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-16,2.88,943.0,189.0,2.86,24.0,2.89,7.0,1609.0,0.5223,-0.0986,8.1546,2.0493,-2.1677,18.3166,0.0565,0.0559,-0.0137,0.3437,0.0,15 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.4072,0.0635,1,0.31,-2.57,-0.892361111111111,-1,-0.0016843489817784,-1,-0.0651843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,False,True,False,False,True
2022-12-01,63282879216.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-23,3.26,564.0,69.0,3.25,80.0,3.35,80.0,321.0,0.5268,-0.0766,9.8689,3.0103,-3.2067,16.3225,0.0503,0.0672,-0.0109,0.3186,-0.0001,22 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.3369,0.0182999999999999,1,0.48,-2.78,-0.852760736196319,-1,-0.0719843489817785,-1,-0.0902843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,False,True,False,False,True
2022-12-01,63282879216.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-30,3.75,226.0,51.0,3.65,57.0,3.75,42.0,682.0,0.5309,-0.0672,11.3223,3.9619,-4.2599,14.2955,0.0439,0.0775,-0.0119,0.3176,0.0001,29 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.3164,-0.0011999999999999,-1,0.71,-3.04,-0.8106666666666666,-1,-0.0924843489817784,-1,-0.0912843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,False,True,False,False,True
2022-12-01,7729369164.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-09,1.84,2047.0,380.0,1.84,30.0,1.86,1.0,2308.0,0.5155,-0.1178,5.9601,1.1007,-1.141,28.3016,0.0882,0.0388,-0.0058,0.3022,-0.0002,8 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.6125,0.3103,1,0.01,-1.83,-0.9945652173913044,-1,0.2036156510182215,1,-0.1066843489817784,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,False,True,False,True,False
2022-12-01,7729369164.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-16,2.88,943.0,189.0,2.86,24.0,2.89,7.0,1609.0,0.5223,-0.0986,8.1546,2.0493,-2.1677,18.3166,0.0565,0.0559,-0.0137,0.3437,0.0,15 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.4072,0.0635,1,0.31,-2.57,-0.892361111111111,-1,-0.0016843489817784,-1,-0.0651843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,False,True,False,True,False
2022-12-01,7729369164.0,101,100.6244802679,101.8799198673,99.8871585985,100.654371687,28687096,0.0,2022-12-23,3.26,564.0,69.0,3.25,80.0,3.35,80.0,321.0,0.5268,-0.0766,9.8689,3.0103,-3.2067,16.3225,0.0503,0.0672,-0.0109,0.3186,-0.0001,22 days,0.4571671534867579,-0.0482828045049794,0.4088843489817785,-1,0.3369,0.0182999999999999,1,0.48,-2.78,-0.852760736196319,-1,-0.0719843489817785,-1,-0.0902843489817785,-1,0.0,20.83,21.06,19.8,19.84,164.0,27.0,216.0,401.0,25.0,130.0,158.0,689.0,565.0,155.0,185.0,905.0,0.0,0.0,False,False,True,False,True,False
